Order Date,Product Name,Category,City,Unit Price,Quantity Sold,Total Sales,Net Profit
2025-04-11,Cotton T-Shirt,Topwear,Delhi,14.59,10,145.9,50.66
2025-04-11,Wrist Watch,Accessories,Pune,112.94,3,338.82,93.35
2025-04-11,Leather Belt,Accessories,Pune,26.27,2,52.54,14.63
2025-04-11,Running Shoes,Footwear,Delhi,92.82,2,185.64,65.36
2025-04-11,Sunglasses,Accessories,Mumbai,27.01,5,135.05,27.85
2025-04-11,Formal Shirt,Topwear,Pune,41.79,1,41.79,20.76
2025-04-11,Running Shoes,Footwear,Delhi,95.8,4,383.2,164.59
2025-04-11,Formal Shirt,Topwear,Delhi,46.35,7,324.45,135.72
2025-04-11,Summer Dress,Dress,Chennai,37.81,11,415.91,146.12
2025-04-11,Sunglasses,Accessories,Mumbai,29.8,11,327.8,132.03
2025-04-11,Running Shoes,Footwear,Chennai,97.82,3,293.46,78.92
2025-04-11,Wrist Watch,Accessories,Mumbai,127.26,3,381.78,129.88
2025-04-11,Denim Jacket,Outerwear,Bangalore,62.73,2,125.46,46.5
2025-04-12,Cotton T-Shirt,Topwear,Chennai,15.13,24,363.12,130.01
2025-04-12,Sneakers,Footwear,Mumbai,84.68,3,254.04,81.61
2025-04-12,Wrist Watch,Accessories,Pune,123.09,1,123.09,46.74
2025-04-12,Denim Jacket,Outerwear,Mumbai,57.16,8,457.28,196.48
2025-04-12,Formal Shirt,Topwear,Bangalore,48.51,5,242.55,94.43
2025-04-12,Leather Belt,Accessories,Delhi,23.4,5,117.0,43.7
2025-04-12,Sneakers,Footwear,Pune,84.99,4,339.96,168.15
2025-04-12,Running Shoes,Footwear,Delhi,96.21,5,481.05,112.67
2025-04-12,Sneakers,Footwear,Delhi,84.05,3,252.15,98.73
2025-04-12,Cotton T-Shirt,Topwear,Mumbai,15.99,29,463.71,183.82
2025-04-12,Wrist Watch,Accessories,Chennai,129.73,3,389.19,103.82
2025-04-12,Formal Shirt,Topwear,Delhi,43.58,3,130.74,47.25
2025-04-12,Sunglasses,Accessories,Pune,30.48,16,487.68,103.21
2025-04-12,Formal Shirt,Topwear,Mumbai,40.52,5,202.6,57.7
2025-04-13,Denim Jacket,Outerwear,Bangalore,58.89,6,353.34,94.61
2025-04-13,Denim Jacket,Outerwear,Pune,54.64,6,327.84,131.32
2025-04-13,Sunglasses,Accessories,Hyderabad,27.87,13,362.31,127.76
2025-04-13,Formal Shirt,Topwear,Pune,46.47,1,46.47,11.19
2025-04-13,Denim Jacket,Outerwear,Delhi,62.51,8,500.08,157.39
2025-04-13,Sunglasses,Accessories,Bangalore,27.99,3,83.97,18.1
2025-04-13,Sunglasses,Accessories,Mumbai,30.13,2,60.26,20.88
2025-04-13,Leather Belt,Accessories,Pune,23.34,11,256.74,105.11
2025-04-13,Chinos,Bottomwear,Chennai,58.37,7,408.59,184.28
2025-04-13,Chinos,Bottomwear,Delhi,54.14,7,378.98,156.38
2025-04-13,Summer Dress,Dress,Pune,36.53,12,438.36,114.5
2025-04-13,Sneakers,Footwear,Pune,92.72,5,463.6,173.61
2025-04-14,Chinos,Bottomwear,Mumbai,57.62,5,288.1,108.76
2025-04-14,Chinos,Bottomwear,Delhi,53.7,8,429.6,157.21
2025-04-14,Denim Jacket,Outerwear,Bangalore,65.54,2,131.08,43.68
2025-04-14,Chinos,Bottomwear,Bangalore,50.22,4,200.88,61.93
2025-04-14,Sunglasses,Accessories,Mumbai,32.88,8,263.04,120.31
2025-04-14,Formal Shirt,Topwear,Pune,42.49,10,424.9,126.68
2025-04-14,Denim Jacket,Outerwear,Hyderabad,62.78,4,251.12,84.62
2025-04-14,Chinos,Bottomwear,Pune,52.97,6,317.82,110.38
2025-04-14,Leather Belt,Accessories,Pune,24.53,19,466.07,167.25
2025-04-15,Sunglasses,Accessories,Pune,28.28,16,452.48,173.48
2025-04-15,Sneakers,Footwear,Pune,79.38,5,396.9,170.63
2025-04-15,Sneakers,Footwear,Delhi,79.78,3,239.34,72.5
2025-04-15,Leather Belt,Accessories,Pune,23.09,10,230.9,66.67
2025-04-15,Denim Jacket,Outerwear,Mumbai,64.85,6,389.1,157.26
2025-04-15,Running Shoes,Footwear,Delhi,101.45,1,101.45,32.56
2025-04-15,Cotton T-Shirt,Topwear,Bangalore,14.47,29,419.63,166.22
2025-04-15,Wrist Watch,Accessories,Bangalore,123.74,2,247.48,89.99
2025-04-15,Leather Belt,Accessories,Delhi,22.73,12,272.76,90.43
2025-04-15,Formal Shirt,Topwear,Bangalore,46.23,11,508.53,184.36
2025-04-15,Summer Dress,Dress,Pune,37.9,6,227.4,113.12
2025-04-15,Sunglasses,Accessories,Hyderabad,32.99,4,131.96,59.15
2025-04-16,Sneakers,Footwear,Delhi,89.8,4,359.2,85.93
2025-04-16,Leather Belt,Accessories,Hyderabad,26.7,13,347.1,114.81
2025-04-16,Summer Dress,Dress,Pune,41.05,8,328.4,150.42
2025-04-16,Summer Dress,Dress,Pune,37.09,3,111.27,38.36
2025-04-16,Summer Dress,Dress,Chennai,36.44,9,327.96,128.78
2025-04-16,Summer Dress,Dress,Mumbai,40.67,4,162.68,56.27
2025-04-16,Formal Shirt,Topwear,Delhi,44.65,4,178.6,68.26
2025-04-16,Running Shoes,Footwear,Mumbai,98.03,1,98.03,40.69
2025-04-16,Running Shoes,Footwear,Pune,91.35,5,456.75,98.82
2025-04-16,Chinos,Bottomwear,Pune,49.8,4,199.2,69.97
2025-04-16,Sunglasses,Accessories,Pune,28.08,13,365.04,78.38
2025-04-16,Summer Dress,Dress,Mumbai,38.74,4,154.96,36.36
2025-04-16,Running Shoes,Footwear,Bangalore,97.45,1,97.45,22.0
2025-04-16,Formal Shirt,Topwear,Hyderabad,40.85,9,367.65,92.76
2025-04-16,Sneakers,Footwear,Bangalore,87.81,2,175.62,35.76
2025-04-16,Chinos,Bottomwear,Chennai,56.16,9,505.44,230.26
2025-04-17,Denim Jacket,Outerwear,Mumbai,65.06,7,455.42,207.76
2025-04-17,Cotton T-Shirt,Topwear,Chennai,13.84,21,290.64,70.88
2025-04-17,Sunglasses,Accessories,Delhi,28.8,7,201.6,68.93
2025-04-17,Summer Dress,Dress,Pune,43.3,3,129.9,39.54
2025-04-17,Sneakers,Footwear,Pune,86.05,5,430.25,157.98
2025-04-17,Summer Dress,Dress,Chennai,38.61,5,193.05,57.14
2025-04-17,Chinos,Bottomwear,Delhi,53.12,5,265.6,79.32
2025-04-17,Leather Belt,Accessories,Bangalore,23.73,13,308.49,114.21
2025-04-17,Sunglasses,Accessories,Pune,30.71,15,460.65,145.5
2025-04-17,Wrist Watch,Accessories,Chennai,121.03,1,121.03,30.29
2025-04-17,Running Shoes,Footwear,Delhi,86.55,2,173.1,78.09
2025-04-17,Leather Belt,Accessories,Pune,27.31,10,273.1,90.2
2025-04-17,Chinos,Bottomwear,Pune,56.22,1,56.22,22.78
2025-04-17,Leather Belt,Accessories,Chennai,25.0,6,150.0,61.85
2025-04-17,Running Shoes,Footwear,Chennai,103.33,1,103.33,39.11
2025-04-17,Leather Belt,Accessories,Chennai,25.92,11,285.12,76.95
2025-04-18,Denim Jacket,Outerwear,Bangalore,61.34,8,490.72,116.02
2025-04-18,Denim Jacket,Outerwear,Chennai,64.63,5,323.15,153.76
2025-04-18,Summer Dress,Dress,Bangalore,43.0,8,344.0,109.63
2025-04-18,Wrist Watch,Accessories,Bangalore,109.55,3,328.65,114.24
2025-04-18,Running Shoes,Footwear,Delhi,93.06,4,372.24,96.54
2025-04-18,Wrist Watch,Accessories,Delhi,123.04,3,369.12,151.02
2025-04-18,Leather Belt,Accessories,Chennai,22.62,20,452.4,109.42
2025-04-18,Cotton T-Shirt,Topwear,Mumbai,16.44,25,411.0,201.92
2025-04-18,Chinos,Bottomwear,Delhi,58.75,5,293.75,126.71
2025-04-18,Leather Belt,Accessories,Delhi,26.94,14,377.16,156.13
2025-04-18,Summer Dress,Dress,Mumbai,41.18,12,494.16,139.51
2025-04-18,Chinos,Bottomwear,Delhi,55.08,4,220.32,54.02
2025-04-19,Leather Belt,Accessories,Hyderabad,24.34,5,121.7,43.78
2025-04-19,Leather Belt,Accessories,Hyderabad,27.43,18,493.74,236.91
2025-04-19,Leather Belt,Accessories,Mumbai,23.37,14,327.18,79.88
2025-04-19,Wrist Watch,Accessories,Pune,109.62,3,328.86,102.15
2025-04-19,Leather Belt,Accessories,Chennai,27.05,5,135.25,65.15
2025-04-19,Sneakers,Footwear,Chennai,79.69,2,159.38,72.06
2025-04-19,Sneakers,Footwear,Bangalore,93.31,3,279.93,137.55
2025-04-19,Denim Jacket,Outerwear,Pune,62.38,4,249.52,54.28
2025-04-19,Cotton T-Shirt,Topwear,Hyderabad,15.46,15,231.9,61.43
2025-04-19,Sneakers,Footwear,Chennai,79.42,4,317.68,80.62
2025-04-19,Formal Shirt,Topwear,Bangalore,45.18,4,180.72,54.1
2025-04-19,Leather Belt,Accessories,Delhi,26.18,17,445.06,150.74
2025-04-20,Leather Belt,Accessories,Bangalore,26.77,3,80.31,36.37
2025-04-20,Summer Dress,Dress,Delhi,37.93,8,303.44,69.28
2025-04-20,Formal Shirt,Topwear,Pune,43.21,9,388.89,132.09
2025-04-20,Leather Belt,Accessories,Chennai,22.95,11,252.45,124.75
2025-04-20,Running Shoes,Footwear,Mumbai,91.35,1,91.35,42.57
2025-04-20,Leather Belt,Accessories,Mumbai,24.25,2,48.5,10.47
2025-04-20,Cotton T-Shirt,Topwear,Pune,16.14,12,193.68,62.29
2025-04-20,Summer Dress,Dress,Pune,36.7,1,36.7,8.56
2025-04-20,Formal Shirt,Topwear,Mumbai,46.19,8,369.52,112.67
2025-04-20,Leather Belt,Accessories,Bangalore,26.81,15,402.15,194.61
2025-04-20,Cotton T-Shirt,Topwear,Chennai,15.2,30,456.0,218.86
2025-04-20,Wrist Watch,Accessories,Hyderabad,122.38,3,367.14,84.5
2025-04-20,Sneakers,Footwear,Delhi,80.18,3,240.54,56.96
2025-04-20,Wrist Watch,Accessories,Pune,113.45,4,453.8,183.5
2025-04-20,Chinos,Bottomwear,Chennai,53.5,8,428.0,90.04
2025-04-21,Sneakers,Footwear,Delhi,87.09,5,435.45,128.15
2025-04-21,Formal Shirt,Topwear,Hyderabad,43.45,5,217.25,80.69
2025-04-21,Cotton T-Shirt,Topwear,Pune,15.35,5,76.75,20.62
2025-04-21,Wrist Watch,Accessories,Hyderabad,128.9,1,128.9,26.84
2025-04-21,Wrist Watch,Accessories,Pune,122.7,1,122.7,25.18
2025-04-21,Cotton T-Shirt,Topwear,Chennai,14.74,18,265.32,126.43
2025-04-21,Denim Jacket,Outerwear,Delhi,58.76,2,117.52,30.22
2025-04-21,Cotton T-Shirt,Topwear,Delhi,15.92,29,461.68,146.97
2025-04-21,Denim Jacket,Outerwear,Bangalore,62.14,4,248.56,108.47
2025-04-21,Chinos,Bottomwear,Bangalore,53.69,2,107.38,35.36
2025-04-21,Chinos,Bottomwear,Mumbai,49.53,4,198.12,89.18
2025-04-21,Formal Shirt,Topwear,Mumbai,45.64,7,319.48,145.6
2025-04-21,Sneakers,Footwear,Bangalore,77.41,1,77.41,27.32
2025-04-21,Formal Shirt,Topwear,Bangalore,47.47,7,332.29,155.46
2025-04-21,Denim Jacket,Outerwear,Delhi,55.71,3,167.13,79.57
2025-04-21,Leather Belt,Accessories,Bangalore,25.74,19,489.06,219.67
2025-04-21,Summer Dress,Dress,Mumbai,41.95,9,377.55,178.34
2025-04-21,Running Shoes,Footwear,Bangalore,95.69,1,95.69,32.37
2025-04-21,Running Shoes,Footwear,Mumbai,96.9,3,290.7,118.73
2025-04-21,Sneakers,Footwear,Hyderabad,85.32,5,426.6,137.95
2025-04-21,Sunglasses,Accessories,Delhi,29.13,16,466.08,122.3
2025-04-22,Leather Belt,Accessories,Bangalore,27.06,16,432.96,211.48
2025-04-22,Sunglasses,Accessories,Hyderabad,32.23,1,32.23,11.61
2025-04-22,Running Shoes,Footwear,Delhi,88.47,4,353.88,86.78
2025-04-22,Sneakers,Footwear,Delhi,82.64,1,82.64,27.78
2025-04-22,Formal Shirt,Topwear,Bangalore,48.52,5,242.6,112.88
2025-04-22,Sneakers,Footwear,Hyderabad,88.03,5,440.15,145.64
2025-04-22,Leather Belt,Accessories,Chennai,22.77,7,159.39,38.75
2025-04-22,Denim Jacket,Outerwear,Hyderabad,54.35,5,271.75,95.53
2025-04-22,Sunglasses,Accessories,Delhi,31.64,1,31.64,14.82
2025-04-22,Sunglasses,Accessories,Delhi,32.12,4,128.48,60.8
2025-04-22,Wrist Watch,Accessories,Hyderabad,131.41,2,262.82,94.38
2025-04-22,Cotton T-Shirt,Topwear,Delhi,14.39,10,143.9,44.48
2025-04-23,Leather Belt,Accessories,Hyderabad,26.62,4,106.48,38.15
2025-04-23,Wrist Watch,Accessories,Bangalore,114.74,4,458.96,178.61
2025-04-23,Formal Shirt,Topwear,Chennai,40.68,5,203.4,48.05
2025-04-23,Wrist Watch,Accessories,Bangalore,119.89,3,359.67,162.41
2025-04-23,Leather Belt,Accessories,Bangalore,23.55,11,259.05,93.43
2025-04-23,Wrist Watch,Accessories,Mumbai,124.41,2,248.82,56.45
2025-04-23,Sunglasses,Accessories,Hyderabad,27.89,16,446.24,178.83
2025-04-23,Summer Dress,Dress,Hyderabad,37.38,5,186.9,59.75
2025-04-23,Running Shoes,Footwear,Hyderabad,97.79,2,195.58,83.51
2025-04-24,Sneakers,Footwear,Bangalore,93.16,3,279.48,122.13
2025-04-24,Wrist Watch,Accessories,Chennai,110.66,1,110.66,34.53
2025-04-24,Chinos,Bottomwear,Chennai,50.79,9,457.11,146.12
2025-04-24,Cotton T-Shirt,Topwear,Chennai,16.47,33,543.51,229.26
2025-04-24,Cotton T-Shirt,Topwear,Delhi,15.98,22,351.56,172.9
2025-04-24,Denim Jacket,Outerwear,Chennai,57.42,3,172.26,63.17
2025-04-24,Denim Jacket,Outerwear,Pune,64.98,4,259.92,118.8
2025-04-24,Running Shoes,Footwear,Mumbai,86.99,3,260.97,79.83
2025-04-24,Chinos,Bottomwear,Hyderabad,59.08,8,472.64,117.21
2025-04-25,Denim Jacket,Outerwear,Pune,56.04,6,336.24,108.73
2025-04-25,Cotton T-Shirt,Topwear,Delhi,15.37,31,476.47,154.33
2025-04-25,Sunglasses,Accessories,Chennai,32.68,3,98.04,32.74
2025-04-25,Running Shoes,Footwear,Chennai,103.32,4,413.28,147.75
2025-04-25,Leather Belt,Accessories,Delhi,23.49,19,446.31,111.67
2025-04-25,Running Shoes,Footwear,Chennai,100.04,5,500.2,100.88
2025-04-25,Running Shoes,Footwear,Mumbai,103.8,2,207.6,65.36
2025-04-25,Sneakers,Footwear,Bangalore,84.4,1,84.4,39.84
2025-04-25,Leather Belt,Accessories,Chennai,23.97,8,191.76,59.39
2025-04-25,Sunglasses,Accessories,Delhi,30.62,3,91.86,24.92
2025-04-25,Sneakers,Footwear,Hyderabad,77.07,1,77.07,32.41
2025-04-25,Chinos,Bottomwear,Mumbai,57.89,3,173.67,53.91
2025-04-25,Sunglasses,Accessories,Delhi,27.07,7,189.49,42.32
2025-04-25,Sneakers,Footwear,Pune,85.31,3,255.93,76.93
2025-04-26,Chinos,Bottomwear,Hyderabad,57.81,9,520.29,178.56
2025-04-26,Formal Shirt,Topwear,Hyderabad,48.37,11,532.07,176.36
2025-04-26,Summer Dress,Dress,Delhi,39.37,12,472.44,95.18
2025-04-26,Running Shoes,Footwear,Chennai,99.41,5,497.05,183.79
2025-04-26,Summer Dress,Dress,Pune,36.97,5,184.85,84.81
2025-04-26,Sunglasses,Accessories,Pune,29.81,13,387.53,149.99
2025-04-26,Summer Dress,Dress,Chennai,36.57,9,329.13,127.85
2025-04-26,Sneakers,Footwear,Bangalore,92.17,2,184.34,84.85
2025-04-26,Cotton T-Shirt,Topwear,Bangalore,15.92,1,15.92,7.58
2025-04-26,Formal Shirt,Topwear,Chennai,44.03,7,308.21,139.76
2025-04-26,Sunglasses,Accessories,Pune,31.68,2,63.36,20.94
2025-04-26,Wrist Watch,Accessories,Pune,126.23,2,252.46,66.86
2025-04-27,Wrist Watch,Accessories,Bangalore,121.8,2,243.6,108.93
2025-04-27,Sunglasses,Accessories,Chennai,29.24,9,263.16,116.53
2025-04-27,Sneakers,Footwear,Delhi,85.3,2,170.6,52.26
2025-04-27,Formal Shirt,Topwear,Chennai,42.04,9,378.36,114.74
2025-04-27,Sneakers,Footwear,Mumbai,85.61,1,85.61,23.56
2025-04-27,Cotton T-Shirt,Topwear,Pune,14.84,16,237.44,54.8
2025-04-27,Cotton T-Shirt,Topwear,Mumbai,16.16,10,161.6,58.88
2025-04-27,Wrist Watch,Accessories,Hyderabad,126.25,3,378.75,83.86
2025-04-27,Chinos,Bottomwear,Chennai,53.12,8,424.96,155.48
2025-04-27,Formal Shirt,Topwear,Bangalore,47.58,8,380.64,105.95
2025-04-27,Denim Jacket,Outerwear,Mumbai,55.99,6,335.94,81.65
2025-04-27,Formal Shirt,Topwear,Delhi,47.12,4,188.48,70.88
2025-04-27,Leather Belt,Accessories,Mumbai,24.91,8,199.28,57.53
2025-04-27,Leather Belt,Accessories,Mumbai,24.6,8,196.8,58.53
2025-04-27,Formal Shirt,Topwear,Chennai,40.76,6,244.56,117.07
2025-04-27,Summer Dress,Dress,Hyderabad,36.38,7,254.66,90.55
2025-04-27,Wrist Watch,Accessories,Hyderabad,116.69,1,116.69,51.29
2025-04-27,Sunglasses,Accessories,Bangalore,31.47,6,188.82,47.67
2025-04-27,Summer Dress,Dress,Bangalore,43.99,10,439.9,153.7
2025-04-27,Sneakers,Footwear,Pune,93.03,4,372.12,165.66
2025-04-27,Wrist Watch,Accessories,Delhi,123.22,1,123.22,38.4
2025-04-27,Summer Dress,Dress,Mumbai,37.14,7,259.98,54.26
2025-04-27,Formal Shirt,Topwear,Pune,47.49,1,47.49,10.74
2025-04-28,Denim Jacket,Outerwear,Bangalore,60.96,2,121.92,58.2
2025-04-28,Running Shoes,Footwear,Hyderabad,98.12,5,490.6,138.88
2025-04-28,Summer Dress,Dress,Chennai,38.82,1,38.82,11.12
2025-04-28,Formal Shirt,Topwear,Pune,48.47,4,193.88,39.16
2025-04-28,Cotton T-Shirt,Topwear,Chennai,15.86,2,31.72,8.98
2025-04-28,Summer Dress,Dress,Mumbai,41.48,8,331.84,144.49
2025-04-28,Running Shoes,Footwear,Pune,95.36,4,381.44,79.39
2025-04-28,Formal Shirt,Topwear,Bangalore,44.8,10,448.0,171.38
2025-04-28,Sneakers,Footwear,Chennai,91.9,4,367.6,86.02
2025-04-28,Sunglasses,Accessories,Delhi,29.62,11,325.82,75.12
2025-04-28,Leather Belt,Accessories,Hyderabad,26.42,9,237.78,113.77
2025-04-29,Leather Belt,Accessories,Mumbai,26.44,13,343.72,167.14
2025-04-29,Running Shoes,Footwear,Chennai,88.32,4,353.28,125.96
2025-04-29,Running Shoes,Footwear,Pune,88.29,4,353.16,116.37
2025-04-29,Summer Dress,Dress,Pune,39.89,12,478.68,164.63
2025-04-29,Leather Belt,Accessories,Mumbai,23.44,19,445.36,198.02
2025-04-29,Leather Belt,Accessories,Chennai,23.64,8,189.12,75.25
2025-04-29,Formal Shirt,Topwear,Hyderabad,42.47,2,84.94,33.73
2025-04-29,Cotton T-Shirt,Topwear,Mumbai,14.14,7,98.98,44.82
2025-04-29,Cotton T-Shirt,Topwear,Mumbai,14.83,25,370.75,171.39
2025-04-29,Leather Belt,Accessories,Bangalore,24.95,10,249.5,115.57
2025-04-29,Sunglasses,Accessories,Delhi,27.09,3,81.27,18.19
2025-04-29,Sneakers,Footwear,Mumbai,82.29,5,411.45,154.89
2025-04-29,Denim Jacket,Outerwear,Bangalore,54.03,4,216.12,85.1
2025-04-29,Running Shoes,Footwear,Pune,91.02,4,364.08,148.4
2025-04-29,Sneakers,Footwear,Delhi,76.84,4,307.36,127.02
2025-04-29,Chinos,Bottomwear,Delhi,58.72,5,293.6,61.83
2025-04-30,Running Shoes,Footwear,Delhi,97.54,5,487.7,242.58
2025-04-30,Summer Dress,Dress,Hyderabad,43.46,3,130.38,39.01
2025-04-30,Sunglasses,Accessories,Mumbai,30.43,8,243.44,53.69
2025-04-30,Chinos,Bottomwear,Pune,58.24,7,407.68,122.02
2025-04-30,Cotton T-Shirt,Topwear,Delhi,13.59,30,407.7,196.55
2025-04-30,Chinos,Bottomwear,Chennai,55.07,5,275.35,83.6
2025-04-30,Formal Shirt,Topwear,Chennai,46.26,11,508.86,178.46
2025-04-30,Cotton T-Shirt,Topwear,Mumbai,15.41,13,200.33,47.11
2025-04-30,Leather Belt,Accessories,Hyderabad,23.0,8,184.0,48.88
2025-04-30,Sneakers,Footwear,Hyderabad,87.2,4,348.8,95.16
2025-04-30,Leather Belt,Accessories,Delhi,24.91,8,199.28,82.94
2025-05-01,Denim Jacket,Outerwear,Chennai,63.36,4,253.44,70.64
2025-05-01,Leather Belt,Accessories,Chennai,26.04,10,260.4,89.84
2025-05-01,Formal Shirt,Topwear,Bangalore,47.18,2,94.36,22.66
2025-05-01,Formal Shirt,Topwear,Bangalore,40.93,4,163.72,39.22
2025-05-01,Leather Belt,Accessories,Chennai,24.37,17,414.29,130.7
2025-05-01,Chinos,Bottomwear,Hyderabad,49.61,5,248.05,89.12
2025-05-01,Sunglasses,Accessories,Pune,27.66,2,55.32,15.83
2025-05-01,Formal Shirt,Topwear,Hyderabad,43.3,3,129.9,29.65
2025-05-01,Running Shoes,Footwear,Bangalore,92.03,4,368.12,111.08
2025-05-02,Sunglasses,Accessories,Chennai,28.99,3,86.97,18.31
2025-05-02,Chinos,Bottomwear,Mumbai,53.63,2,107.26,21.6
2025-05-02,Wrist Watch,Accessories,Delhi,126.69,2,253.38,77.46
2025-05-02,Formal Shirt,Topwear,Delhi,45.09,3,135.27,50.91
2025-05-02,Sunglasses,Accessories,Chennai,30.67,2,61.34,24.5
2025-05-02,Sneakers,Footwear,Chennai,85.19,1,85.19,25.33
2025-05-02,Chinos,Bottomwear,Delhi,57.09,8,456.72,143.42
2025-05-02,Chinos,Bottomwear,Chennai,53.3,3,159.9,78.42
2025-05-02,Sneakers,Footwear,Mumbai,79.78,3,239.34,58.38
2025-05-02,Leather Belt,Accessories,Delhi,23.32,14,326.48,158.13
2025-05-02,Running Shoes,Footwear,Pune,86.19,4,344.76,160.61
2025-05-02,Sneakers,Footwear,Bangalore,84.77,1,84.77,22.96
2025-05-02,Chinos,Bottomwear,Mumbai,51.69,5,258.45,125.08
2025-05-03,Sunglasses,Accessories,Bangalore,30.97,7,216.79,53.68
2025-05-03,Chinos,Bottomwear,Bangalore,50.5,3,151.5,33.74
2025-05-03,Running Shoes,Footwear,Bangalore,91.14,1,91.14,37.53
2025-05-03,Leather Belt,Accessories,Pune,25.81,13,335.53,102.32
2025-05-03,Formal Shirt,Topwear,Mumbai,45.52,4,182.08,37.93
2025-05-03,Formal Shirt,Topwear,Mumbai,46.04,4,184.16,92.04
2025-05-03,Cotton T-Shirt,Topwear,Chennai,16.39,32,524.48,141.55
2025-05-03,Running Shoes,Footwear,Bangalore,89.08,2,178.16,41.2
2025-05-03,Running Shoes,Footwear,Delhi,101.42,4,405.68,190.66
2025-05-03,Denim Jacket,Outerwear,Chennai,62.55,1,62.55,26.96
2025-05-03,Leather Belt,Accessories,Delhi,24.97,11,274.67,61.64
2025-05-03,Running Shoes,Footwear,Hyderabad,104.42,4,417.68,137.07
2025-05-03,Chinos,Bottomwear,Chennai,56.24,9,506.16,183.32
2025-05-03,Denim Jacket,Outerwear,Chennai,63.52,1,63.52,18.76
2025-05-03,Denim Jacket,Outerwear,Bangalore,62.33,5,311.65,65.96
2025-05-03,Formal Shirt,Topwear,Hyderabad,47.21,11,519.31,113.18
2025-05-04,Denim Jacket,Outerwear,Chennai,58.91,8,471.28,189.56
2025-05-04,Denim Jacket,Outerwear,Hyderabad,60.48,4,241.92,49.31
2025-05-04,Wrist Watch,Accessories,Hyderabad,122.49,3,367.47,138.81
2025-05-04,Chinos,Bottomwear,Chennai,59.08,1,59.08,25.29
2025-05-04,Leather Belt,Accessories,Hyderabad,22.67,13,294.71,70.69
2025-05-04,Sunglasses,Accessories,Pune,27.49,7,192.43,49.71
2025-05-04,Sneakers,Footwear,Bangalore,86.49,1,86.49,31.9
